index,price,area,renttype,floor,community,longtitude,latitude,bedroom,bathroom,livingroom
236,4800,53,not share,20,bei jing xin tian di si qi ,116.612889,39.923544,1,1,0
237,3200,15,not share,14,jiao da dong lu 4 hao yuan ,116.35560100000001,39.960388,1,1,0
238,5200,65,not share,14,jin chan nan li ,116.508909,39.868786,1,1,1
239,5800,65,not share,20,rong feng 2008 ,116.343245,39.900529,1,1,1
240,6000,45,not share,18,ming guang bei li ,116.35716799999999,39.973031,1,1,1
241,3000,68,not share,12,i li fang ,116.338664,39.700356,2,1,0
242,2500,43,not share,15,xiang yue si ji ,116.66592299999999,40.186753,1,1,0
243,5900,56,not share,6,pan jia yuan xiao qu ,116.454903,39.882809,2,1,1
244,3600,38,not share,6,san jian fang nan li 7 hao yuan ,116.57396000000001,39.915759,1,1,1
245,4500,51,not share,6,hua wei xi li ,116.46003200000001,39.879667,1,1,1
246,2100,33,not share,15,xiang yue si ji ,116.66592299999999,40.186753,1,1,0
247,5600,58,not share,18,tian xin jia yuan ,116.363739,39.884305,2,1,1
248,5200,28,not share,20,rong feng 2008 ,116.343245,39.900529,1,1,1
249,4300,45,not share,20,ming tian di yi cheng 7 hao yuan ,116.41442099999999,40.053513,1,1,0
250,5600,40,not share,5,fu xing lu 61 hao yuan ,116.299198,39.915465000000005,1,1,1
251,2800,50,not share,5,yan shan shui ni chang ,116.185304,39.899217,2,1,1
252,5000,80,not share,10,zheng yuan shang feng shang shui ,116.18893500000001,40.054103000000005,3,1,0
253,5600,70,not share,5,zheng yuan shang feng shang shui ,116.18893500000001,40.054103000000005,3,2,0
254,5800,62,not share,6,shi li pu bei qu ,116.509699,39.937474,2,1,1
255,5000,49,not share,18,tian shui yuan bei li ,116.488454,39.934583,1,1,1
256,3800,55,not share,6,shuang qiao liu hao jing ,116.610993,39.895821999999995,2,1,1
257,5500,54,not share,3,bei hu qu ,116.454314,40.015306,2,1,1
258,6000,62,not share,28,xuan te jia yuan yi qi ,116.51318799999999,39.934977,1,1,1
259,5900,68,not share,6,yang guang nan li ,116.34421999999999,40.039318,3,1,1
260,3000,86,not share,6,hao zhuang jia yuan ,116.21780700000001,40.226415,2,1,1
261,5800,51,not share,6,xi zhao si xi li ,116.446244,39.897172999999995,2,1,1
262,5300,87,not share,23,fu li you yi cheng C qu ,116.565026,39.853112,2,1,1
263,2500,58,not share,9,jin se man xiang jun bei qu ,116.40687700000001,39.721464000000005,1,1,1
264,4500,45,not share,6,xin yuan xiao qu ,116.33690800000001,39.878778000000004,1,1,1
265,3000,60,not share,6,shi yuan xi qu ,116.66998799999999,40.116534,2,1,1
266,5500,43,not share,16,bo lin si xi ,116.42911000000001,39.956494,1,1,1
267,3500,91,not share,6,cui ping nan li ,116.65473999999999,39.889661,2,1,1
268,4300,60,not share,6,gui yuan nan li ding qu ,116.486737,39.799085,1,1,1
269,2950,57,not share,6,zhong ze jia yuan ,116.64483999999999,39.8809,1,1,1
270,3500,65,not share,18,kang tai yuan ,116.316644,39.76297,1,1,1
271,1700,61,not share,6,wen hua lu she qu ,116.150848,39.741485,2,1,1
272,4000,73,not share,6,jian an li xiao qu ,116.265368,40.228128000000005,2,1,1
273,5000,75,not share,15,zhao yang xin cheng liu qu ,116.561555,39.958507,2,1,1
274,4800,45,not share,8,che zhan xi jie 1 hao yuan ,116.34795700000001,39.888886,1,1,0
275,4200,60,not share,6,mo shi kou xi li ,116.16083700000001,39.93931,2,1,1
276,4800,38,not share,23,zhong hai cheng zi xin ge ,116.45413500000001,39.850772,1,1,0
277,2200,91,not share,4,shui tun jia yuan ,116.22867099999999,40.205721000000004,2,1,1
278,3500,61,not share,5,bei yuan 135 hao yuan ,116.64417399999999,39.914072999999995,2,1,1
279,4500,35,not share,6,cui wei lu 2 hao yuan ,116.30506299999999,39.91533,2,1,0
280,5500,45,not share,5,zi zhu yuan nan lu 14 hao yuan ,116.327549,39.943906,1,1,1
281,2700,61,not share,13,tian heng le huo cheng ,116.08526100000002,39.720728,2,1,0
282,4300,82,not share,6,lv feng jia yuan ,116.585783,39.880057,2,1,1
283,4800,83,not share,6,bai yang jing yuan ,116.560906,39.879298,2,1,1
284,3500,72,not share,16,shou kai guo feng mei lun ,116.592253,39.774798,2,1,1
285,3500,69,not share,6,fu yuan xiao qu ,116.361705,39.761336,2,1,1
286,4500,55,not share,19,jin yu ke le ,116.583271,39.909271999999994,2,1,0
287,3000,46,not share,6,bei ji jia shu yuan ,116.64378,39.898047999999996,1,1,1
288,6000,41,not share,16,fu xing lu 30 hao yuan ,116.27935500000001,39.913328,1,1,1
289,5800,49,not share,5,ding fu zhuang nan li 1 hao yuan ,116.57168600000001,39.91706,2,1,1
290,2800,69,not share,6,shi yuan bei qu ,116.670101,40.118728999999995,1,1,1
291,5000,37,not share,6,qing nian hu dong li ,116.413053,39.962564,1,1,1
292,3500,8,not share,6,dao xiang yuan ,116.308152,39.986695000000005,1,0,0
293,5700,102,not share,23,fu li you yi cheng B qu ,116.568799,39.853078000000004,2,2,1
294,4200,61,not share,2,shi hao hua yuan ,116.51321499999999,39.849911,2,1,1
295,5100,37,not share,6,xin wai da jie 15 hao yuan ,116.376448,39.969388,1,1,1
296,4800,47,not share,5,yu xin hua yuan ,116.352299,40.062427,1,1,1
297,3800,45,not share,6,ping guo yuan xiao qu yi qu ,116.197167,39.935324,1,1,1
298,5800,60,not share,25,xu hui ao dou ,116.42321399999999,40.051429,1,1,0
299,5600,49,not share,14,yan hai sai luo cheng san qi ,116.512372,39.900689,1,1,0
0,5800,51,not share,5,mao fang chang nan xiao qu ,116.34698799999998,40.035114,2,1,1
1,5500,51,not share,9,jing tai dong li ,116.42111799999999,39.870943,1,1,1
2,4500,60,not share,6,jin jia cun 283 hao yuan ,116.29831200000001,39.899021000000005,2,1,1
3,3500,93,not share,6,shuang he bei li ,116.354697,39.745721,2,1,1
4,4500,49,not share,6,kang jia yuan ,116.520858,39.918846,1,1,1
5,5000,40,not share,7,xin zhong xi jie ,116.444278,39.938213,1,1,1
6,5900,41,not share,6,huang si da jie 2 hao yuan ,116.410078,39.96471,1,1,1
7,3400,74,not share,27,yue ji yuan ,116.712033,39.925108,2,1,1
8,4600,50,not share,6,you wai xi san tiao ,116.369702,39.871732,2,1,1
9,5500,86,not share,27,hua mao cheng ,116.4388,40.054941,2,1,1
10,4700,47,not share,7,you an men nei xi jie 1 hao yuan ,116.365761,39.879219,1,1,1
11,5100,49,not share,19,xu hui ao dou ,116.42321399999999,40.051429,1,1,0
12,3500,61,not share,5,wen quan hua yuan A qu ,116.41786599999999,40.134243,2,1,1
13,5500,44,not share,13,n ci fang ,116.42940800000001,40.058659000000006,2,1,0
14,2600,49,not share,11,gu yun xin ju ,116.681628,39.934532,1,1,0
15,2700,15,not share,1,jiu dao wan bei xiang ,116.42605900000001,39.946171,1,0,0
16,2800,65,not share,6,cang shang xiao qu ,116.66014399999999,40.120667,1,1,1
17,4500,50,not share,5,yong ding lu 85 hao yuan ,116.26826100000001,39.915239,1,1,1
18,2900,64,not share,6,cang shang xiao qu ,116.66014399999999,40.120667,2,1,1
19,3000,75,not share,7,ying hua yuan yi qu ,116.636725,40.031531,2,1,1
20,3200,13,not share,1,fu xiang hu tong ,116.409543,39.940538000000004,1,1,1
21,4800,41,not share,24,ku te qu ,116.51433899999999,39.935928000000004,1,1,0
22,5400,94,not share,8,bao li xi shan lin yu ,116.22028300000001,40.043636,2,1,1
23,2500,48,not share,11,jia he yi yuan ,116.655693,40.180093,1,1,1
24,2600,89,not share,6,jia he yi yuan ,116.655693,40.180093,2,1,1
25,5200,67,not share,7,jian xi yuan nan li ,116.21486999999999,39.9246,2,1,1
26,4500,47,not share,18,zheng xin yuan yi qu ,116.43876200000001,39.854215,1,1,1
27,5400,77,not share,6,jian cai cheng dong er li ,116.38153100000001,40.069853,2,1,1
28,6200,58,not share,6,an hua bei li ,116.441608,39.898639,2,1,1
29,4200,60,not share,16,an zhuang su she ,116.28253600000001,39.936246000000004,2,1,1
30,3500,73,not share,6,fu xing bei li ,116.64964099999999,39.904554,1,1,1
31,3900,46,not share,23,shang ao shi ji zhong xin ,116.336897,40.062253999999996,1,1,0
32,4800,48,not share,6,shi fu ying xi li xiao qu ,116.505445,39.939085,1,1,1
33,5700,95,not share,16,fu li you yi cheng C qu ,116.565026,39.853112,3,1,0
34,3200,60,not share,6,sheng li xiao qu ,116.659056,40.14159,1,1,1
35,3500,46,not share,27,hai tang wan yi qi ,116.671332,39.875677,1,1,0
36,5800,65,not share,6,jian cai cheng dong yi li ,116.379769,40.068881,2,1,1
37,6000,70,not share,10,qing yuan li zhong qu ,116.362306,40.035119,2,1,1
38,3100,59,not share,6,qi yi xiu she ,116.23483200000001,40.223951,2,1,1
39,3500,64,not share,11,DBC jia zhou xiao zhen ,116.68924399999999,39.873245000000004,1,1,1
40,3000,60,not share,6,cang shang xiao qu ,116.66014399999999,40.120667,1,1,1
41,4400,55,not share,28,yan bao qi dong jia yuan ,116.539686,39.859685,1,1,1
42,4200,58,not share,6,cheng jian su she ,116.26324,39.89843,2,1,1
43,2800,60,not share,6,shi yuan xi qu ,116.66998799999999,40.116534,1,1,1
44,3500,88,not share,7,wu yi hua yuan mu dan yuan ,116.704315,39.92475,2,1,1
45,4000,58,not share,6,ba chang su she ,116.22360900000001,39.909302000000004,2,1,1
46,5600,61,not share,6,jing song ba qu ,116.453783,39.887599,2,1,1
47,2150,55,not share,16,lan qiao yi yuan ,116.41179699999999,39.717263,1,1,1
48,2600,65,not share,6,xin qiao nan da jie ,116.114782,39.938645,2,1,1
49,3700,88,not share,6,ming jia hua yuan si qu ,116.433401,40.107867,2,2,1
50,5500,47,not share,6,jing an li ,116.45320600000001,39.965662,1,1,1
51,4800,53,not share,24,cheng se nian dai ,116.30249199999999,39.893778000000005,1,1,0
52,5700,58,not share,6,pan jia yuan dong li ,116.462185,39.884984,2,2,1
53,2300,76,not share,18,hui tong xin yuan ,116.109926,40.013275,2,1,1
54,3400,129,not share,12,jiu ju ya yuan ,116.676119,39.875612,1,1,1
55,3100,60,not share,6,tai he yuan san li ,116.50847900000001,39.771345000000004,1,1,1
56,5500,57,not share,29,zhong guo tie jian guang chang ,116.447271,40.048621999999995,2,1,0
57,5800,84,not share,25,jin chan nan li ,116.508909,39.868786,2,1,1
58,3100,84,not share,6,hao zhuang jia yuan ,116.21780700000001,40.226415,2,1,1
59,6000,65,not share,6,kang jia yuan ,116.520858,39.918846,2,1,1
60,5600,44,not share,25,an yuan bei li ,116.415714,39.993021,1,1,1
61,5700,44,not share,6,he ping li qi qu ,116.427853,39.966824,1,1,1
62,4000,76,not share,6,nan huan li ,116.24553799999998,40.220033,2,1,2
63,3500,54,not share,7,shui jing yu ,116.267151,40.218077,2,1,0
64,3200,43,not share,11,DBC jia zhou xiao zhen ,116.68924399999999,39.873245000000004,1,1,0
65,3400,67,not share,12,jiu ju ya yuan ,116.676119,39.875612,2,1,1
66,5800,60,not share,5,mao fang chang nan xiao qu ,116.34698799999998,40.035114,3,1,1
67,5600,52,not share,20,an ding lu ,116.414432,39.977111,2,1,1
68,3500,26,not share,6,ci yun si ,116.490126,39.920449,1,1,0
69,5300,60,not share,18,nong guang nan lu ,116.475053,39.885225,1,1,1
70,3300,69,not share,6,guan yin si bei li ,116.356174,39.737213,2,1,1
71,6000,57,not share,6,sheng gu bei li ,116.42257,39.981146,3,1,1
72,3300,58,not share,6,xin cheng dong li ,116.667363,39.905367,2,1,1
73,5600,57,not share,20,mei li fang ,116.425063,40.044097,2,1,0
74,4700,50,not share,6,ma jia bao jia 55 hao yuan ,116.387454,39.860984,2,1,1
75,3500,56,not share,6,dai cheng xiao zhen ,116.439326,39.821816,1,1,1
76,4300,56,not share,18,hai te hua yuan xiao qu ,116.19456799999999,39.938736999999996,1,1,1
77,4600,59,not share,16,nan ting xin yuan nan qu ,116.37469899999999,39.809437,2,1,1
78,2700,70,not share,6,hai zi jiao xi li ,116.35251699999999,39.71953,2,1,1
79,5900,87,not share,32,xin kang yuan ,116.35751299999998,40.0711,2,1,1
80,4200,62,not share,6,lv dao yuan dong qu ,116.554832,39.922242,2,1,1
81,2500,81,not share,6,kang le xiao qu ,116.663845,40.2153,2,1,2
82,3280,42,not share,6,yang zhuang bei jie 3 hao yuan ,116.64223799999999,39.90911,1,1,1
83,5700,40,not share,6,dong zhong jie ,116.443651,39.943051000000004,1,1,1
84,5000,43,not share,18,xuan te jia yuan san qi ,116.51306299999999,39.937121000000005,1,1,0
85,5200,50,not share,6,yu quan lu 16 hao yuan ,116.26266000000001,39.919996999999995,2,1,1
86,5000,42,not share,21,kao la she qu ,116.35309699999999,39.882435,1,1,1
87,5300,47,not share,6,huai bai shu jie nan li ,116.361019,39.90136,1,1,1
88,5500,32,not share,13,ka fu ka gong she ,116.580275,39.929291,2,1,0
89,5700,50,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
90,3600,53,not share,18,11 zhan ,116.676119,39.887571,1,1,0
91,3000,92,not share,14,he sheng shi jie cun ,116.551782,39.742837,2,1,1
92,3400,67,not share,21,long guan guan hua yuan ,116.411367,40.126135,1,1,1
93,5900,58,not share,20,niu jie xi li ,116.368316,39.892214,1,1,1
94,4700,51,not share,6,zhou zhuang jia yuan dong li C qu ,116.480675,39.868869000000004,1,1,1
95,2400,49,not share,11,zhong men si nan po xiao qu ,116.09751499999999,39.938083,1,1,1
96,3000,30,not share,18,yi xiu ming yuan ,116.650653,39.914862,1,1,1
97,3800,60,not share,6,qing ta fang yuan ,116.265831,39.898231,2,1,1
98,5500,67,not share,13,cui cheng xin yuan ,116.509192,39.865515,1,1,1
99,3000,75,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
100,2900,71,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
101,3000,42,not share,6,shui xian yuan ,116.70106399999999,39.920295,1,1,1
102,5100,52,not share,12,ping guo pai ,116.58468,39.935758,1,1,1
103,3500,65,not share,18,DBC jia zhou xiao zhen C qu ,116.69006999999999,39.870642,2,1,1
104,3200,53,not share,5,jian xin bei qu ,116.659218,40.128885,2,1,1
105,5200,41,not share,24,xuan te jia yuan er qi ,116.51300900000001,39.936277000000004,1,1,0
106,5100,42,not share,28,xuan te jia yuan er qi ,116.51300900000001,39.936277000000004,1,1,0
107,6000,56,not share,10,zi you ji ,116.443634,39.896029999999996,1,1,0
108,3700,58,not share,6,nan ping li ,116.60503500000002,40.051164,2,1,1
109,3300,105,not share,6,si hai gong yu ,116.703713,39.95821,3,1,2
110,3000,27,not share,9,xu hui 26 jie qu ,116.61816499999999,40.128397,1,1,1
111,4800,86,not share,6,zhao yang xin cheng san qu ,116.564954,39.951879,2,1,1
112,3400,78,not share,6,xing hai yuan ,116.45781399999998,39.770511,2,1,1
113,6000,68,not share,5,shi men cun lu 5 hao yuan ,116.502852,39.904986,1,1,1
114,4700,48,not share,24,yang qiao xi li ,116.387363,39.864499,1,1,1
115,5300,29,not share,6,xi shan guo ji cheng ,116.23551100000002,39.93305,2,1,0
116,5700,37,not share,11,qian men xi da jie ,116.395569,39.906059,1,1,0
117,3500,95,not share,6,hua yu ting ,116.242531,40.201675,2,1,1
118,2500,10,not share,18,ding xiu jin yi jia yuan ,116.43853100000001,39.847195,1,1,0
119,4500,48,not share,5,bei da de si li ,116.29031100000002,39.864740999999995,2,1,1
120,2600,64,not share,6,pu dong xiao qu ,116.12215,39.932268,2,1,1
121,4100,50,not share,6,ba jiao bei lu ,116.203052,39.921408,2,1,1
122,4000,112,not share,6,xi huan li 35 hao yuan ,116.22643899999998,40.234362,2,1,2
123,3600,61,not share,4,tan kuang jia shu yuan ,116.64269399999999,39.893384000000005,2,1,1
124,2700,50,not share,15,rui xue chun tang ,116.15460800000001,39.726495,1,1,0
125,5500,53,not share,6,si ping yuan ,116.386269,39.888411,2,1,1
126,3400,64,not share,18,DBC jia zhou xiao zhen C qu ,116.69006999999999,39.870642,1,1,1
127,3900,39,not share,16,hua long mei shu ,116.58646499999999,39.918172,1,1,0
128,3300,67,not share,6,xin hai bei li ,116.54798600000001,39.763889,1,1,1
129,3500,173,not share,6,xin an li ,116.36203,39.745872999999996,3,1,1
130,3500,88,not share,13,tong xin jia yuan ,116.32368500000001,39.731807,2,1,1
131,6000,83,not share,6,ge xin li 24 hao yuan ,116.403101,39.873622,3,1,1
132,4200,33,not share,21,kao la she qu ,116.35309699999999,39.882435,1,1,0
133,3000,60,not share,7,fu qiang dong li ,116.346733,39.74576,2,1,1
134,5500,71,not share,10,fang yi yuan ,116.2698696918,40.051989694454,2,1,1
135,5500,50,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
136,2500,49,not share,5,ju chang dong jie ,116.10874799999999,39.948932,2,1,1
137,3300,15,not share,6,san yi miao bei ,116.318374,39.971443,1,1,1
138,3200,71,not share,5,bei jing tai yang cheng ,116.424846,40.1565,2,1,0
139,3200,59,not share,6,xing zheng dong li ,116.35056499999999,39.733387,2,1,1
140,3400,69,not share,7,xing zheng dong li ,116.35056499999999,39.733387,2,1,1
141,6000,58,not share,6,guang he nan li er tiao ,116.45598899999999,39.891295,2,1,1
142,3000,57,not share,15,xiang yue si ji ,116.66592299999999,40.186753,2,1,0
143,3150,89,not share,6,yi pin jia yuan ,116.423115,39.676404999999995,2,1,1
144,2000,84,not share,6,long sheng yuan ,116.328202,39.626740000000005,2,1,1
145,3700,49,not share,6,jin ding bei lu jiu hao yuan ,116.177806,39.93665,1,1,1
146,3500,51,not share,5,fu qiang xi li ,116.34129399999999,39.744861,2,1,1
147,2600,37,not share,19,zhong ang shi dai guang chang ,116.102869,39.949929,3,1,0
148,6000,59,not share,6,he ping li san qu ,116.427002,39.962219,2,1,1
149,3100,53,not share,9,zhu jiang la wei xiao zhen ,116.693646,39.944018,1,1,0
150,5800,45,not share,5,gan lu jia yuan ,116.521561,39.923289000000004,1,1,1
151,4200,54,not share,13,heng da ling yu ,116.557635,39.851391,1,1,0
152,6000,54,not share,6,che dao gou nan li ,116.30313000000001,39.950488,2,1,1
153,2600,64,not share,6,xin qiao da jie 39 hao yuan ,116.105502,39.946304,2,1,1
154,5300,62,not share,6,chun shu guan jie 35 hao yuan ,116.352791,39.889814,2,1,1
155,3000,86,not share,5,ma po hua yuan yi qu ,116.661432,40.180564000000004,2,1,2
156,3500,62,not share,6,shuai fu yuan ,116.652626,39.909058,2,1,1
157,5000,39,not share,5,de tan bei li ,116.423426,39.964365,1,1,1
158,3200,85,not share,6,yu long san qu ,116.67819399999999,40.129754,2,1,2
159,5200,54,not share,6,ju yuan ,116.29640800000001,40.039756,1,1,1
160,4600,56,not share,6,wan liu yuan xiao qu ,116.34141000000001,39.855605,2,1,1
161,3000,58,not share,6,long fu hua yuan ,116.65833700000002,40.147875,1,1,1
162,5600,42,not share,6,nan lu yuan ,116.34852099999999,39.930655,1,1,1
163,5500,67,not share,28,bei jing xin tian di yi qi ,116.610923,39.919619,1,1,1
164,3300,66,not share,6,jing ke yuan ,116.25421200000001,40.216336,2,1,1
165,3500,64,not share,6,tuan he yuan ,116.378225,39.747088,2,1,1
166,5000,40,not share,6,ling you hu tong ,116.400907,39.893559,1,1,1
167,3200,72,not share,6,xing fu shi guang ,116.66848999999999,39.878088,1,1,1
168,4200,59,not share,6,gui yuan bei li wu qu ,116.484569,39.802959,2,1,1
169,4100,50,not share,15,nan ting xin yuan bei qu ,116.37544399999999,39.812496,1,1,1
170,3400,89,not share,6,feng lu hua yuan ,116.682717,39.941682,2,1,2
171,2100,40,not share,6,xi lu yuan yi li ,116.137293,39.739245000000004,1,1,1
172,6000,89,not share,18,yuan yang yi fang xin yue yi qi ,116.61412,39.903674,2,1,1
173,2550,87,not share,6,ming yuan bei li ,116.16374499999999,39.755725,3,1,1
174,4500,79,not share,6,wen quan lu 45 hao yuan ,116.19750400000001,40.047822,2,1,1
175,4500,34,not share,6,hong miao bei li ,116.48694099999999,39.927021999999994,1,1,1
176,4800,74,not share,24,jing tong yuan ,116.603501,39.919667,2,1,1
177,4700,60,not share,18,yu lin li xiao qu ,116.364028,39.870465,1,1,1
178,3500,25,not share,26,rong feng 2008 ,116.343245,39.900529,1,1,0
179,3200,43,not share,6,qing he yuan ,116.439254,39.811499,1,1,1
180,2300,41,not share,5,bei huan li xiao qu ,116.233676,40.231784999999995,1,1,1
181,5800,34,not share,13,xin yu jia yuan ,116.429768,39.898926,1,1,0
182,4000,46,not share,13,yin de jia yuan ,116.339882,39.82826,1,1,1
183,2500,72,not share,6,xi guan bei lu ,116.22693999999998,40.231615999999995,2,1,1
184,3100,50,not share,18,nan hai jia yuan san li ,116.50211999999999,39.769042999999996,1,1,1
185,5500,46,not share,25,shi hai yi jia ,116.369657,39.894183,1,1,1
186,5200,44,not share,6,qi xiu yi chang su she ,116.37171799999999,40.017544,1,1,1
187,3200,49,not share,5,huang cun xi li ,116.340971,39.741186,2,1,1
188,5200,47,not share,18,chui yang liu bei li ,116.466852,39.897239,1,1,1
189,3100,90,not share,20,ren he hua yuan yi qu ,116.692086,40.116237,2,1,1
190,1800,48,not share,7,xi lu yuan si li ,116.14023600000002,39.739369,1,1,1
191,5500,40,not share,5,hua ren lu xiao qu ,116.39740400000001,39.893915,1,1,1
192,3100,57,not share,6,xin hai nan li ,116.54671,39.760284000000006,1,1,1
193,4300,41,not share,6,dian jian bei yuan ,116.55893799999998,39.922567,1,1,1
194,4100,45,not share,6,wu fang yuan ,116.233846,39.905003,1,1,1
195,4800,49,not share,6,you an men nei xi jie jia 2 hao yuan ,116.368551,39.877286,1,1,1
196,4400,47,not share,15,SOCO gong she ,116.36855700000001,40.072913,1,1,0
197,4700,43,not share,18,SOCO gong she ,116.36855700000001,40.072913,1,1,0
198,4600,57,not share,6,liu jia yao nan li ,116.42331200000001,39.867391999999995,2,1,1
199,3600,41,not share,6,wu li dian nan li ,116.26578400000001,39.860613,2,1,1
200,5500,77,not share,21,jin yu jing he yuan ,116.556703,39.957999,2,1,1
201,5600,57,not share,5,jian cai cheng xi lu 41 hao yuan ,116.35441100000001,40.066474,2,1,1
202,3000,68,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
203,6000,53,not share,6,huang gu fen xiao qu ,116.41654199999999,39.978153000000006,2,1,1
204,5200,53,not share,11,ping guo pai ,116.58468,39.935758,1,1,1
205,3500,77,not share,6,jing ke yuan ,116.25421200000001,40.216336,2,1,1
206,5600,89,not share,11,yuan yang yi fang lin yu yuan ,116.60911599999999,39.903738,2,1,1
207,4500,42,not share,24,le cheng ,116.346469,39.882483,1,1,1
208,5100,54,not share,15,lin da hai yu guang chang ,116.492222,39.869811999999996,1,1,0
209,1500,57,not share,6,nan chang zhu zhai xi qu ,116.131543,40.250640000000004,2,1,1
210,5000,66,not share,28,bei jing xin tian di san qi ,116.613419,39.920106,1,1,1
211,4000,89,not share,6,wang dou xin de ,116.421842,40.119709,2,1,2
212,5150,55,not share,6,xiao hong miao ,116.34463500000001,39.887735,2,1,1
213,3800,18,not share,3,ke yuan xiao qu ,116.326632,39.992911,1,1,0
214,2800,61,not share,6,shi yuan xi qu ,116.66998799999999,40.116534,2,1,1
215,6000,56,not share,6,hua wei bei li ,116.465147,39.883302,2,1,1
216,5500,67,not share,5,zi nan jia yuan ,116.504346,39.881279,1,1,1
217,4000,42,not share,6,shuang huai li ,116.377179,39.887370000000004,1,1,1
218,5400,61,not share,4,mao fang chang xi xiao qu ,116.33591200000001,40.037172,2,1,1
219,3500,81,not share,7,qing xiu yuan bei qu ,116.25088600000001,40.225155,2,1,1
220,4100,49,not share,6,hua yuan zha xiao qu ,116.55452,39.917468,1,1,1
221,2300,57,not share,6,su zhuang dong jie ,116.135503,39.735510999999995,1,1,1
222,6000,55,not share,6,wu yi jiao gong lou ,116.270521,39.908966,2,1,1
223,4000,47,not share,15,dang dai shang cheng ding cheng ,116.20259899999999,39.930855,1,1,0
224,3500,65,not share,6,qing xiu yuan nan qu ,116.249496,40.221790999999996,2,1,1
225,5300,37,not share,6,san yuan li nan xiao jie ,116.46377700000001,39.959726,1,1,1
226,3500,61,not share,6,shui guan xin cun ,116.249025,40.218067,2,1,1
227,2600,73,not share,6,bin he lou xiao qu ,116.069424,39.937346999999995,2,1,1
228,5000,61,not share,6,xi ge xin li 110 hao yuan ,116.39684399999999,39.872512,2,1,1
229,2000,69,not share,22,yu long san qu ,116.67819399999999,40.129754,2,1,1
230,6000,68,not share,10,wan xiang xin tian si qu ,116.59891100000002,39.932527,1,1,1
231,4800,69,not share,7,jian xi yuan zhong li ,116.215475,39.925413,2,1,1
232,6000,57,not share,20,qing run jia yuan ,116.36060800000001,40.036507,1,1,1
233,6000,54,not share,5,cheng fu lu 20 hao yuan ,116.34879099999999,39.997656,2,1,1
234,3900,57,not share,5,dong guan nan li xiao qu ,116.25411299999999,40.220461,3,1,1
235,3700,61,not share,6,dong gao di ,116.427834,39.813439,2,1,1
236,3000,77,not share,7,jing ke yuan ,116.25421200000001,40.216336,2,1,1
237,4300,50,not share,5,san jian fang xi li ,116.574923,39.923262,1,1,1
238,3300,80,not share,6,yuan quan yuan ,116.69618100000001,39.892967999999996,3,1,1
239,5800,82,not share,22,bo lin ai le er qi ,116.594801,39.928019,1,1,1
240,3500,42,not share,11,ba ke mo jie ,116.648559,39.894325,1,1,0
241,2600,72,not share,6,guan yin si nan li ,116.35625,39.728719,2,1,1
242,3000,84,not share,6,guan yin si nan li ,116.35625,39.728719,2,1,1
243,3500,87,not share,7,wen quan hua yuan B qu ,116.42229499999999,40.133927,2,1,2
244,5500,94,not share,5,jing quan xin yuan ,116.252459,39.969521,2,1,1
245,5600,55,not share,14,long tou gong yu ,116.4712,39.87438,1,1,0
246,3400,65,not share,6,lan hua yu an ,116.678048,39.933473,1,1,1
247,5300,61,not share,24,cheng se nian dai ,116.30249199999999,39.893778000000005,1,1,1
248,4500,64,not share,17,jing xin jia yuan ,116.451715,39.855641,1,1,1
249,5500,57,not share,29,zhong guo tie jian guang chang ,116.447271,40.048621999999995,2,1,0
250,5800,84,not share,25,jin chan nan li ,116.508909,39.868786,2,1,1
251,4800,53,not share,24,cheng se nian dai ,116.30249199999999,39.893778000000005,1,1,0
252,3500,64,not share,11,DBC jia zhou xiao zhen ,116.68924399999999,39.873245000000004,1,1,1
253,5500,47,not share,6,jing an li ,116.45320600000001,39.965662,1,1,1
254,3400,51,not share,6,qing yuan xi li ,116.34208799999999,39.749733,2,1,1
255,2500,78,not share,6,ming yuan nan li ,116.16391899999999,39.753544,2,1,1
256,5500,35,not share,6,he ping jie shi san qu ,116.432809,39.968579999999996,1,1,1
257,3500,50,not share,9,shou kai wan ke cheng shi zhi guang ,116.59501499999999,39.823306,3,1,0
258,5700,58,not share,6,pan jia yuan dong li ,116.462185,39.884984,2,2,1
259,2300,76,not share,18,hui tong xin yuan ,116.109926,40.013275,2,1,1
260,3400,129,not share,12,jiu ju ya yuan ,116.676119,39.875612,1,1,1
261,3100,60,not share,6,tai he yuan san li ,116.50847900000001,39.771345000000004,1,1,1
262,5300,63,not share,20,ming tian di yi cheng 8 hao yuan ,116.4158,40.053354,2,1,0
263,2600,65,not share,6,xin qiao nan da jie ,116.114782,39.938645,2,1,1
264,3700,88,not share,6,ming jia hua yuan si qu ,116.433401,40.107867,2,2,1
265,5800,65,not share,6,jian cai cheng dong yi li ,116.379769,40.068881,2,1,1
266,6000,70,not share,10,qing yuan li zhong qu ,116.362306,40.035119,2,1,1
267,3100,59,not share,6,qi yi xiu she ,116.23483200000001,40.223951,2,1,1
268,6000,49,not share,10,qing nian hu nan jie ,116.402772,39.959887,1,1,1
269,4000,61,not share,6,wan yuan nan li ,116.43064299999999,39.804123,2,1,1
